OBJECTID,Data_Numbe,Codes,Site_Name,Latitude,Longitude,Elevation,minD,maxD,No__Temps,Gradient,No__Cond_,Conductivi,No_Heat_Pr,Heat_Prod_,Heat Flow,No__sites,Year_of_Pu,Reference,Comments,Comments2
46093,Soviet Union,<null>,U. Labins,45.3,39.75,0,100,2500,999,0,0,0,<null>,<null>,57,<null>,0,309,309,borehole (conventional)
46094,Soviet Union,<null>,U. Labins 1-2,45.3,39.75,0,0,0,0,0,0,0,<null>,<null>,57,<null>,0,312,312,borehole (conventional)
46095,Soviet Union,<null>,STROGAN7,45.8333,34.6667,0,20,500,0,0,0,0,<null>,<null>,57,1,0,267,267,borehole (conventional)
46096,Soviet Union,<null>,D. A1dyn3,46.5667,46.6667,-12,1190,1392,0,0,0,0,<null>,<null>,57,<null>,0,132,132,<null>
46097,Soviet Union,<null>,Lomna,49.2,22.8333,0,0,2900,0,0,0,0,<null>,<null>,57,<null>,0,70,69,<null>
46098,Soviet Union,<null>,Shebelin 300,49.4833,36.4833,0,0,0,0,0,0,0,<null>,<null>,57,<null>,0,310,310,borehole (conventional)
46099,Soviet Union,<null>,Shebelin 411,49.4833,36.4833,0,0,0,0,0,0,0,<null>,<null>,57,<null>,0,310,310,borehole (conventional)
46100,Soviet Union,<null>,Nesterov,50.0833,23.9667,0,500,1500,0,0,0,0,<null>,<null>,57,<null>,0,20,20,<null>
46101,Soviet Union,<null>,Serednya,50.3167,33.7167,0,3400,4100,0,0,0,0,<null>,<null>,57,<null>,0,20,20,<null>
46102,Soviet Union,<null>,Priluki,50.6667,32.3333,0,1950,2280,0,0,0,0,<null>,<null>,57,<null>,0,20,20,<null>
46103,Soviet Union,<null>,Tersin 10,50.85,43.8,0,0,0,0,0,0,0,<null>,<null>,57,<null>,0,131,131,<null>
46104,Soviet Union,<null>,K11atets1,52.4333,30.3,132,540,1310,15,0,1,0,<null>,<null>,57,<null>,0,9,9,<null>
46105,Soviet Union,<null>,Ushakov 4,54.6333,20.8333,0,0,2100,0,0,0,0,<null>,<null>,57,1,0,270,270,borehole (conventional)
46107,Soviet Union,<null>,LUGA2568,58.7333,29.8333,0,0,0,0,0,0,0,<null>,<null>,57,1,0,317,317,borehole (conventional)
46109,Soviet Union,<null>,Rybatsko 457,59.8167,30.4167,0,25,132,6,0,0,0,<null>,<null>,57,<null>,0,49,47,<null>
46110,Soviet Union,<null>,KAZHIM 1,60.4667,51.8667,0,0,2560,0,0,0,0,<null>,<null>,57,1,0,269,269,borehole (conventional)
46117,Soviet Union,<null>,NOVOSELO,45.4,33.6667,0,20,860,0,46,0,1.9,<null>,<null>,56,1,0,245,245,borehole (conventional)
46118,Soviet Union,<null>,EKATERI4,45.3333,46.4667,0,300,1680,276,46,0,1.23,<null>,<null>,56,1,0,320,320,borehole (conventional)
46119,Soviet Union,<null>,Tengu 169,45.7,46.75,0,100,1000,180,45,0,1.25,<null>,<null>,56,1,0,320,320,borehole (conventional)
46120,Soviet Union,<null>,Arbalins 1,45.05,45.1833,19,400,2170,999,42,0,1.38,<null>,<null>,56,<null>,0,309,309,borehole (conventional)
46121,Soviet Union,<null>,Dzhankoi 7,45.7833,34.1667,0,100,901,0,40,0,1.42,<null>,<null>,56,<null>,0,267,267,borehole (conventional)
46123,Soviet Union,<null>,Velichae 11,44.8833,45.1667,0,680,3000,999,40,0,1.38,<null>,<null>,56,<null>,0,309,309,borehole (conventional)
46124,Soviet Union,<null>,Artezian 1,45.0833,46.75,0,460,3530,999,40,0,1.38,<null>,<null>,56,1,0,309,309,borehole (conventional)
46131,Soviet Union,<null>,IVANOV56,46.85,28.7667,0,100,200,10,36,0,1.55,<null>,<null>,56,1,0,281,281,borehole (conventional)
46137,Soviet Union,<null>,BLAG6979,48.4,36.2333,0,50,330,0,33,0,1.7,<null>,<null>,56,1,0,282,282,borehole (conventional)
46138,Soviet Union,<null>,KOCH7003,48.7167,35.8333,0,30,270,0,33,0,1.7,<null>,<null>,56,1,0,282,282,borehole (conventional)
46139,Soviet Union,<null>,S.GOLUBO,49.5,37.3833,0,1810,2370,0,33,0,1.7,<null>,<null>,56,1,0,245,245,borehole (conventional)
46140,Soviet Union,<null>,BAKHMACH,51.0333,32.5833,0,2700,3500,999,33,0,1.7,<null>,<null>,56,1,0,245,245,borehole (conventional)
46141,Soviet Union,<null>,Tvan,51.0333,32.1333,0,2130,2650,0,33,0,1.7,<null>,<null>,56,1,0,245,245,borehole (conventional)
46145,Soviet Union,<null>,Saratov 6,44.6667,39.2,114,840,3439,99,32,111,7.7,<null>,<null>,56,1,0,345,345,borehole (conventional)
46147,Soviet Union,<null>,N. Petrov 1,46.1333,39.8667,59,305,1979,999,30,15,1.89,<null>,<null>,56,<null>,0,345,345,borehole (conventional)
46152,Soviet Union,<null>,OKTYABRS,45.4,33.0667,0,20,1050,0,28,0,2,<null>,<null>,56,1,0,245,245,borehole (conventional)
46158,Soviet Union,<null>,S.MEDY10,49.4,23.8167,0,500,1400,999,27,3,2.05,<null>,<null>,56,1,0,263,263,borehole (conventional)
46165,Soviet Union,<null>,V. Vesell,54.7,20.2667,0,0,1200,0,23,0,2.5,<null>,<null>,56,1,0,270,270,borehole (conventional)
46170,Soviet Union,<null>,V. Rybu 12,51.2,45.4667,164,1500,1830,66,20,0,2.8,<null>,<null>,56,1,0,320,320,borehole (conventional)
46172,Soviet Union,<null>,TUIMA420,54.6,53.6333,137,40,1720,36,19,0,3.01,<null>,<null>,56,1,0,320,320,borehole (conventional)
46173,Soviet Union,<null>,NURLAT43,54.65,51.0833,0,315,1906,18,19,0,2.97,<null>,<null>,56,1,0,320,320,borehole (conventional)
46176,Soviet Union,<null>,V. Le 6032,54.7833,52.9167,260,80,1740,32,18,0,3.17,<null>,<null>,56,1,0,320,320,borehole (conventional)
46178,Soviet Union,<null>,Zhitk 838,52.2333,27.7667,0,60,200,22,13,6,4.4,<null>,<null>,56,1,0,355,355,borehole (conventional)
46183,Soviet Union,<null>,A. Umk 39,43.3,43.9667,621,320,1700,0,0,18,0,<null>,<null>,56,<null>,0,133,132,<null>
46184,Soviet Union,<null>,Komsomo 1,44.1667,46.4167,0,2150,3500,0,0,0,0,<null>,<null>,56,<null>,0,110,110,<null>
46185,Soviet Union,<null>,Tyubius 5,44.25,45.5833,0,1650,2800,0,0,0,0,<null>,<null>,56,<null>,0,110,110,<null>
46186,Soviet Union,<null>,Baraka 25,44.4167,40.5833,530,107,1070,0,0,16,0,<null>,<null>,56,<null>,0,133,133,<null>
46187,Soviet Union,<null>,Klyuchev 46,44.6667,39.25,0,0,0,0,0,0,0,<null>,<null>,56,<null>,0,311,311,borehole (conventional)
46189,Soviet Union,<null>,Moshkare,45.0833,35.8333,0,100,460,0,0,0,0,<null>,<null>,56,<null>,0,245,245,borehole (conventional)
46190,Soviet Union,<null>,MELOVOE,45.4167,32.65,0,100,2500,0,0,0,0,<null>,<null>,56,<null>,0,245,245,borehole (conventional)
46191,Soviet Union,<null>,Krylova 9,46.15,39.2167,46,450,2315,373,0,0,0,<null>,<null>,56,<null>,0,101,101,<null>
46192,Soviet Union,<null>,Travn 387,47.1167,35.4833,0,43,323,14,0,5,0,<null>,<null>,56,<null>,0,20,20,<null>
46193,Soviet Union,<null>,Dzerzhin 1887,48.4167,37.6667,0,200,1020,999,0,0,0,<null>,<null>,56,<null>,0,334,334,borehole (conventional)
46194,Soviet Union,<null>,S. Golubo,49.4667,37.4,0,20,1630,0,0,0,0,<null>,<null>,56,<null>,0,20,20,<null>
46195,Soviet Union,<null>,ANDREEVS,50.6167,33.2833,0,500,1500,999,0,0,0,<null>,<null>,56,1,0,245,245,borehole (conventional)
46196,Soviet Union,<null>,ATKARSK2,51.8833,45.0333,0,0,0,0,0,0,0,<null>,<null>,56,1,0,280,277,borehole (conventional)
46197,Soviet Union,<null>,Yu. Droz 1,52.7833,28.0833,0,0,0,0,0,0,0,<null>,<null>,56,<null>,0,52,52,<null>
46198,Soviet Union,<null>,S. Krasn 1,54.6333,21.2,0,0,2200,0,0,0,0,<null>,<null>,56,<null>,0,47,47,<null>
46199,Soviet Union,<null>,Ber 15114,55.0333,52.25,100,1030,1750,144,0,0,0,<null>,<null>,56,<null>,0,101,101,<null>
